"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","curve_group_id","silicone","sku","ean","confidence","inside_published_operating_range"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","12","124.11","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","13","127.59","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","14","131.14","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","15","134.76","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","16","138.45","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","17","142.21","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","18","146.05","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","19","149.96","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","20","153.94","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","21","158","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","22","162.13","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","23","166.34","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","24","170.63","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","25","175","manufacturer_or_distributor_anchor","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","26","179.45","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","27","183.97","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","28","188.58","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","29","193.26","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","30","198.03","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","31","202.88","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","32","207.81","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","33","212.83","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","34","217.93","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","35","223.11","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","36","228.38","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","37","233.74","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","38","239.19","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","39","244.72","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","3.ZERO Cold Weather 175 PSI — sec","nuprol-3zero-175","40","250.34","estimated_propane_ratio","175","25","anchor_scaled_propane_antoine_nist","nuprol-3","no","9060","5056444744203","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-15","61.49","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-14","63.64","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-13","65.85","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-12","68.11","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-11","70.44","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-10","72.82","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-9","75.26","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-8","77.76","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-7","80.32","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-6","82.94","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-5","85.63","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-4","88.38","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-3","91.2","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-2","94.08","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","-1","97.03","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","0","100.05","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","1","103.13","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","2","106.29","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","3","109.51","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","4","112.81","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","5","116.17","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","6","119.61","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","7","123.13","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","8","126.72","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","9","130.38","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","10","134.12","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","11","137.94","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","12","141.84","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","13","145.82","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","14","149.87","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","15","154.01","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","16","158.23","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","17","162.53","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","18","166.91","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","19","171.38","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","20","175.93","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","true"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","21","180.57","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","22","185.3","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","23","190.11","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","24","195.01","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","25","200","manufacturer_or_distributor_anchor","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","26","205.08","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","27","210.25","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","28","215.51","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","29","220.87","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","30","226.32","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","31","231.86","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","32","237.5","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","33","243.23","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","34","249.06","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","35","254.99","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","36","261.01","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","37","267.13","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","38","273.36","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","39","279.68","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","Premium 4.0 Heavy Bolt 200 PSI — siliconé","nuprol-premium-4-200","40","286.1","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","yes","9036","700315573137","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-15","61.49","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-14","63.64","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-13","65.85","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-12","68.11","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-11","70.44","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-10","72.82","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-9","75.26","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-8","77.76","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-7","80.32","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-6","82.94","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-5","85.63","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-4","88.38","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-3","91.2","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-2","94.08","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","-1","97.03","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","0","100.05","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","1","103.13","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","2","106.29","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","3","109.51","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","4","112.81","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","5","116.17","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","6","119.61","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","7","123.13","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","8","126.72","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","9","130.38","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","10","134.12","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","11","137.94","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","12","141.84","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","13","145.82","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","14","149.87","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","15","154.01","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","16","158.23","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","17","162.53","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","18","166.91","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","19","171.38","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","20","175.93","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","true"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","21","180.57","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","22","185.3","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","23","190.11","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","24","195.01","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","25","200","manufacturer_or_distributor_anchor","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","26","205.08","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","27","210.25","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","28","215.51","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","29","220.87","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
